2.499867852656407485e-01
7.332373635738030915e-01
2.604887755283754047e-01
2.675827943385512553e-01
2.583303263870108668e-01
2.428768952923978930e-01
9.915000000000000480e-01
2.598917259282301773e-01
1.000000000000000000e+00
8.716242639697209249e-01
1.974571115447326664e-01
2.499801733479677379e-01
5.900184264202988915e-01
2.499867852656407485e-01
2.499867852656407485e-01
5.190634923096566489e-01
2.604887755283754047e-01
2.647688491053175053e-01
2.499801733479677379e-01
2.008032082935849449e-01
2.521396803103851392e-01
1.086722371112374269e-01
2.647688491053175053e-01
8.979359559531633339e-01
2.647688491053175053e-01
2.583303263870108668e-01
2.181224588521442354e-01
1.000000000000000000e+00
2.603544049399938998e-01
2.271411402416288194e-01
4.483335099851873395e-01
2.887695156730576973e-01
2.603544049399938998e-01
2.499801733479677379e-01
2.647688491053175053e-01
2.314972541238933257e-01
1.086722371112374269e-01
9.944166666666666154e-01
1.974571115447326664e-01
9.857739381868070583e-02
1.986966968487756113e-01
1.974571115447326664e-01
1.086722371112374269e-01
2.647351257524837576e-01
7.015826124002657593e-01
4.276992120099149530e-01
1.086722371112374269e-01
7.815929507080427996e-01
6.208663448072606617e-01
6.620314685089182527e-01
5.492788716240430968e-01
2.583303263870108668e-01
4.545358140799554136e-01
2.428768952923978930e-01
9.802860973750894269e-01
5.460554848920415871e-01
2.582812340438745413e-01
2.499801733479677379e-01
1.086722371112374269e-01
5.190634923096566489e-01
3.687887749775181079e-01
9.857739381868070583e-02
2.603544049399938998e-01
6.107141752425934156e-01
4.915679252426194412e-01
1.144942005730270884e-01
2.697391116671589151e-01
2.583303263870108668e-01
2.645343000642264020e-01
7.815929507080427996e-01
2.314972541238933257e-01
2.428768952923978930e-01
2.542802358597605061e-01
2.521396803103851392e-01
2.960775453203847163e-01
2.647351257524837576e-01
2.603544049399938998e-01
2.604887755283754047e-01
9.944166666666666154e-01
4.545358140799554136e-01
2.181224588521442354e-01
9.934645669291338743e-01
2.142816127262496817e-01
7.815929507080427996e-01
2.583303263870108668e-01
7.815929507080427996e-01
2.583303263870108668e-01
1.086722371112374269e-01
6.208663448072606617e-01
7.944903875893358780e-01
2.645343000642264020e-01
2.582812340438745413e-01
7.815929507080427996e-01
9.915000000000000480e-01
2.647688491053175053e-01
2.604887755283754047e-01
2.675827943385512553e-01
5.600127821772140635e-01
7.944903875893358780e-01
7.332373635738030915e-01
2.583303263870108668e-01
2.647688491053175053e-01
2.604887755283754047e-01
2.591119182709282209e-01
2.675827943385512553e-01
2.763831103552899515e-01
2.583303263870108668e-01
2.675827943385512553e-01
2.647351257524837576e-01
9.915000000000000480e-01
6.620314685089182527e-01
9.857739381868070583e-02
7.815929507080427996e-01
8.970582716794708311e-01
2.645343000642264020e-01
1.113098173816500641e-01
2.428768952923978930e-01
2.428768952923978930e-01
2.591119182709282209e-01
4.545358140799554136e-01
2.598917259282301773e-01
1.000000000000000000e+00
2.598917259282301773e-01
